base_hh_id,settlement,state_name,district_name,tehsil_name,village_name,children_home,children_school,relationship,rationcard_1,rationcard_2,rationcard_3,rationcard_4,rationcard_99,rationcard_66,mother_edu,mother_edu_os,father_edu,father_edu_os,guardian_edu,guardian_edu_os,have_electricity,electricity_hours,electricity_devices_1,electricity_devices_2,electricity_devices_3,electricity_devices_4,electricity_devices_5,electricity_devices_6,electricity_devices_7,electricity_devices_8,electricity_devices_9,electricity_devices_66,electricity_devices_88,electricity_devices_os,smartphonebrand_1,smartphonebrand_2,smartphonebrand_3,smartphonebrand_4,smartphonebrand_5,smartphonebrand_6,smartphonebrand_7,smartphonebrand_8,smartphonebrand_9,smartphonebrand_10,smartphonebrand_11,smartphonebrand_12,smartphonebrand_13,smartphonebrand_88,smartphonebrand_99,smartphonebrand_os,smartphduration_1,smartphduration_2,smartphduration_3,smartphduration_4,smartphduration_5,smartphduration_6,smartphduration_7,featurephduration_1,featurephduration_2,featurephduration_3,featurephduration_4,featurephduration_5,featurephduration_6,featurephduration_7,prevent_smartphone_1,prevent_smartphone_2,prevent_smartphone_3,prevent_smartphone_4,prevent_smartphone_5,prevent_smartphone_6,prevent_smartphone_7,prevent_smartphone_8,prevent_smartphone_9,prevent_smartphone_88,prevent_smartphone_os,knowedutech,buysmartphone,advocateonlinelearning,parent_abletouse_1,parent_abletouse_2,parent_abletouse_3,parent_abletouse_66,e1,e2,base_weight
Uttar Pradesh938,Rural,Uttar Pradesh,Ghaziabad,Loni,Fatiyabad Nithora,3,1,Mother,No,No,Yes,No,No,No,6th to 8th grade,,6th to 8th grade,,,,Yes,18,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,No,No,No,,120000,.52764726
Uttar Pradesh639,Rural,Uttar Pradesh,Ghaziabad,Loni,Fatiyabad Nithora,2,2,Father,No,No,Yes,No,No,No,1st to 5th grade,,6th to 8th grade,,,,Yes,18,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,No,No,No,,82000,.52764726
Uttar Pradesh711,Rural,Uttar Pradesh,Ghaziabad,Loni,Fatiyabad Nithora,7,1,Father,No,No,No,No,No,Yes,Cannot read and write,,"Did not attend school, but can read and write",,,,Yes,22,Yes,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,"I haven't used, so can't comment on this",Yes,No,No,No,Yes,108000,.52764726
Uttar Pradesh522,Rural,Uttar Pradesh,Ghaziabad,Loni,Fatiyabad Nithora,4,3,Father,No,No,Yes,No,No,No,6th to 8th grade,,6th to 8th grade,,,,Yes,18,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,"I haven't used, so can't comment on this",Yes,No,No,No,Yes,120000,.52764726
Uttar Pradesh825,Rural,Uttar Pradesh,Ghaziabad,Loni,Fatiyabad Nithora,1,1,Father,No,No,Yes,No,No,No,6th to 8th grade,,9th to 12th grade,,,,Yes,17,Yes,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,Yes,Yes,120000,.52764726
Uttar Pradesh934,Rural,Uttar Pradesh,Ghaziabad,Loni,Nistauli,2,1,Mother,No,No,Yes,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,18,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,"I haven't used, so can't comment on this",No,No,No,Yes,,144000,.63707721
Uttar Pradesh17,Rural,Uttar Pradesh,Ghaziabad,Loni,Nistauli,2,2,Mother,No,No,Yes,No,No,No,1st to 5th grade,,9th to 12th grade,,,,Yes,18,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,No,No,"I haven't used, so can't comment on this",No,No,No,Yes,Yes,96000,.63707721
Uttar Pradesh942,Rural,Uttar Pradesh,Ghaziabad,Loni,Nistauli,2,1,Father,No,No,Yes,No,No,No,6th to 8th grade,,6th to 8th grade,,,,Yes,18,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,,,,,Yes,Yes,"I haven't used, so can't comment on this",Yes,Yes,Yes,No,,108000,.63707721
Uttar Pradesh769,Rural,Uttar Pradesh,Ghaziabad,Loni,Nistauli,1,1,Father,No,No,Yes,No,No,No,6th to 8th grade,,6th to 8th grade,,,,Yes,18,No,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,No,No,Yes,Yes,No,No,,60000,.63707721
Uttar Pradesh4,Rural,Uttar Pradesh,Ghaziabad,Loni,Nistauli,1,1,Mother,No,No,Yes,No,No,No,Cannot read and write,,9th to 12th grade,,,,Yes,22,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,"I haven't used, so can't comment on this",No,No,No,Yes,,72000,.63707721
Uttar Pradesh432,Rural,Uttar Pradesh,Ghaziabad,Loni,Nistauli,3,3,Mother,No,No,Yes,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,20,No,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,120000,.63707721
Uttar Pradesh552,Rural,Uttar Pradesh,Ghaziabad,Modinagar,Atrauli,3,2,Mother,No,No,Yes,No,No,No,6th to 8th grade,,Cannot read and write,,,,Yes,22,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,No,No,No,No,72000,1.3513939
Uttar Pradesh338,Rural,Uttar Pradesh,Ghaziabad,Modinagar,Atrauli,2,1,Mother,No,No,Yes,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,20,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,144000,1.3513939
Uttar Pradesh637,Rural,Uttar Pradesh,Ghaziabad,Modinagar,Atrauli,2,2,Mother,No,No,Yes,No,No,No,6th to 8th grade,,6th to 8th grade,,,,Yes,22,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,150000,1.3513939
Uttar Pradesh109,Rural,Uttar Pradesh,Ghaziabad,Modinagar,Atrauli,2,2,Mother,No,No,No,No,No,Yes,1st to 5th grade,,9th to 12th grade,,,,Yes,20,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,No,No,No,,150000,1.3513939
Uttar Pradesh339,Rural,Uttar Pradesh,Ghaziabad,Modinagar,Atrauli,3,3,Mother,No,No,Yes,No,No,No,6th to 8th grade,,1st to 5th grade,,,,Yes,18,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,No,No,No,Yes,120000,1.3513939
Uttar Pradesh895,Rural,Uttar Pradesh,Ghaziabad,Modinagar,Atrauli,4,4,Mother,No,No,Yes,No,No,No,Cannot read and write,,1st to 5th grade,,,,Yes,18,Yes,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,"I haven't used, so can't comment on this",No,No,No,Yes,,82000,1.3513939
Uttar Pradesh747,Urban,Uttar Pradesh,Ghaziabad,Modinagar,Begumabad Budana (Bahar),6,2,Mother,No,No,Yes,No,No,No,1st to 5th grade,,9th to 12th grade,,,,Yes,22,No,No,Yes,Yes,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,No,No,No,,120000,.70194244
Uttar Pradesh682,Urban,Uttar Pradesh,Ghaziabad,Modinagar,Begumabad Budana (Bahar),4,2,Father,No,No,Yes,No,No,No,1st to 5th grade,,1st to 5th grade,,,,Yes,24,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,"I haven't used, so can't comment on this",No,No,No,Yes,Yes,108000,.70194244
Uttar Pradesh122,Urban,Uttar Pradesh,Ghaziabad,Modinagar,Begumabad Budana (Bahar),3,3,Mother,No,No,No,No,No,Yes,Cannot read and write,,1st to 5th grade,,,,Yes,22,Yes,No,Yes,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,No,No,No,,120000,.70194244
Uttar Pradesh438,Urban,Uttar Pradesh,Ghaziabad,Modinagar,Begumabad Budana (Bahar),3,1,Mother,No,No,Yes,No,No,No,9th to 12th grade,,"graduation (BA, B.com, B.Sc. etc.)",,,,Yes,20,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,144000,.70194244
Uttar Pradesh968,Urban,Uttar Pradesh,Ghaziabad,Modinagar,Begumabad Budana (Bahar),2,2,Mother,No,No,Yes,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,18,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,142000,.70194244
Uttar Pradesh341,Urban,Uttar Pradesh,Ghaziabad,Modinagar,Begumabad Budana (Bahar),3,2,Mother,No,No,Yes,No,No,No,9th to 12th grade,,6th to 8th grade,,,,Yes,18,No,No,Yes,Yes,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,180000,.70194244
Uttar Pradesh45,Urban,Uttar Pradesh,Ghaziabad,Modinagar,Modinagar,2,1,Mother,No,No,Yes,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,24,No,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,120000,4.9451318
Uttar Pradesh456,Urban,Uttar Pradesh,Ghaziabad,Modinagar,Modinagar,2,1,Mother,No,No,Yes,No,No,No,1st to 5th grade,,1st to 5th grade,,,,Yes,23,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,144000,4.9451318
Uttar Pradesh44,Urban,Uttar Pradesh,Ghaziabad,Modinagar,Modinagar,3,2,Mother,No,No,Yes,No,No,No,6th to 8th grade,,6th to 8th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,,180000,4.9451318
Uttar Pradesh204,Urban,Uttar Pradesh,Ghaziabad,Modinagar,Modinagar,2,1,Mother,No,No,Yes,No,No,No,"Did not attend school, but can read and write",,9th to 12th grade,,,,Yes,23,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Yes,No,No,,120000,4.9451318
Uttar Pradesh707,Urban,Uttar Pradesh,Ghaziabad,Modinagar,Modinagar,3,1,Father,No,No,Yes,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,22,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,216000,4.9451318
Uttar Pradesh824,Urban,Uttar Pradesh,Ghaziabad,Modinagar,Modinagar,2,1,Mother,No,No,Yes,No,No,No,9th to 12th grade,,"graduation (BA, B.com, B.Sc. etc.)",,,,Yes,24,Yes,No,Yes,No,No,No,Yes,No,No,No,No,,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,300000,4.9451318
Uttar Pradesh224,Rural,Uttar Pradesh,Ghaziabad,Modinagar,Mohammadpur Dhedha,3,1,Mother,No,No,Yes,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,18,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,72000,.99376512
Uttar Pradesh83,Rural,Uttar Pradesh,Ghaziabad,Modinagar,Mohammadpur Dhedha,2,1,Mother,No,No,Yes,No,No,No,"graduation (BA, B.com, B.Sc. etc.)",,"graduation (BA, B.com, B.Sc. etc.)",,,,Yes,12,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,Yes,144000,.99376512
Uttar Pradesh375,Rural,Uttar Pradesh,Ghaziabad,Modinagar,Mohammadpur Dhedha,1,1,Legal Guardian,No,No,No,No,No,Yes,,,,,Cannot read and write,,Yes,19,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,,Yes,No,"I haven't used, so can't comment on this",No,No,No,Yes,,144000,.99376512
Uttar Pradesh936,Rural,Uttar Pradesh,Ghaziabad,Modinagar,Mohammadpur Dhedha,3,3,Mother,No,No,Yes,No,No,No,Cannot read and write,,6th to 8th grade,,,,Yes,18,No,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,No,"I haven't used, so can't comment on this",No,No,No,Yes,Yes,114000,.99376512
Uttar Pradesh22,Rural,Uttar Pradesh,Ghaziabad,Modinagar,Mohammadpur Dhedha,4,3,Father,No,No,Yes,No,No,No,9th to 12th grade,,6th to 8th grade,,,,Yes,15,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,Yes,96000,.99376512
Uttar Pradesh23,Rural,Uttar Pradesh,Ghaziabad,Modinagar,Mohammadpur Dhedha,4,3,Mother,No,No,Yes,No,No,No,Cannot read and write,,6th to 8th grade,,,,Yes,15,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,No,No,No,,120000,.99376512
Uttar Pradesh827,Rural,Uttar Pradesh,Ghaziabad,Modinagar,Mukimpur,3,3,Mother,No,No,No,No,No,Yes,1st to 5th grade,,9th to 12th grade,,,,Yes,16,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,240000,1.4574168
Uttar Pradesh681,Rural,Uttar Pradesh,Ghaziabad,Modinagar,Mukimpur,5,3,Mother,No,No,Yes,No,No,No,Cannot read and write,,1st to 5th grade,,,,Yes,18,Yes,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,"I haven't used, so can't comment on this",No,No,No,Yes,,120000,1.4574168
Uttar Pradesh416,Rural,Uttar Pradesh,Ghaziabad,Modinagar,Mukimpur,3,3,Mother,No,No,Yes,No,No,No,6th to 8th grade,,1st to 5th grade,,,,Yes,18,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,No,"I haven't used, so can't comment on this",Yes,Yes,No,No,,96000,1.4574168
Uttar Pradesh334,Rural,Uttar Pradesh,Ghaziabad,Modinagar,Mukimpur,2,1,Mother,No,No,Yes,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,22,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,Don't know,180000,1.4574168
Uttar Pradesh408,Rural,Uttar Pradesh,Ghaziabad,Modinagar,Mukimpur,3,1,Father,No,No,Yes,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,18,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,180000,1.4574168
Uttar Pradesh496,Rural,Uttar Pradesh,Ghaziabad,Modinagar,Mukimpur,4,2,Mother,No,No,Yes,No,No,No,1st to 5th grade,,1st to 5th grade,,,,Yes,18,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,"I haven't used, so can't comment on this",No,No,No,Yes,,180000,1.4574168
Uttar Pradesh163,Urban,Uttar Pradesh,Ghaziabad,Modinagar,Muradnagar,3,1,Father,No,No,Yes,No,No,No,6th to 8th grade,,9th to 12th grade,,,,Yes,16,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,240000,3.0418839
Uttar Pradesh168,Urban,Uttar Pradesh,Ghaziabad,Modinagar,Muradnagar,2,2,Mother,No,No,Yes,No,No,No,Cannot read and write,,1st to 5th grade,,,,Yes,23,Yes,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,No,No,No,,264000,3.0418839
Uttar Pradesh468,Urban,Uttar Pradesh,Ghaziabad,Modinagar,Muradnagar,6,2,Mother,No,No,Yes,No,No,No,6th to 8th grade,,6th to 8th grade,,,,Yes,22,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,No,Yes,Yes,No,No,No,240000,3.0418839
Uttar Pradesh98,Urban,Uttar Pradesh,Ghaziabad,Modinagar,Muradnagar,2,1,Mother,No,No,Yes,No,No,No,9th to 12th grade,,"graduation (BA, B.com, B.Sc. etc.)",,,,Yes,23,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,,192000,3.0418839
Uttar Pradesh284,Urban,Uttar Pradesh,Ghaziabad,Modinagar,Muradnagar,3,2,Mother,No,No,Yes,No,No,No,Madarsa,,Cannot read and write,,,,Yes,23,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,No,,216000,3.0418839
Uttar Pradesh50,Urban,Uttar Pradesh,Ghaziabad,Modinagar,Muradnagar,3,2,Mother,No,No,Yes,No,No,No,1st to 5th grade,,9th to 12th grade,,,,Yes,20,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,240000,3.0418839
Uttar Pradesh49,Urban,Uttar Pradesh,Ghaziabad,Modinagar,Ordnance Factory Muradnagar (Ct),1,1,Mother,No,No,No,No,No,Yes,6th to 8th grade,,Cannot read and write,,,,Yes,20,Yes,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,Yes,No,No,No,Yes,,134000,.31215185
Uttar Pradesh709,Urban,Uttar Pradesh,Ghaziabad,Modinagar,Ordnance Factory Muradnagar (Ct),3,3,Mother,No,No,Yes,No,No,No,6th to 8th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,Yes,,480000,.31215185
Uttar Pradesh833,Urban,Uttar Pradesh,Ghaziabad,Modinagar,Ordnance Factory Muradnagar (Ct),2,2,Father,No,No,Yes,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,20,No,No,Yes,No,No,No,Yes,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,240000,.31215185
Uttar Pradesh46,Urban,Uttar Pradesh,Ghaziabad,Modinagar,Ordnance Factory Muradnagar (Ct),2,2,Father,No,No,Yes,No,No,No,"graduation (BA, B.com, B.Sc. etc.)",,"post-graduation (MA, M.Com, M.Sc. etc.)",,,,Yes,23,No,No,Yes,Yes,No,No,No,No,No,No,No,,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,,240000,.31215185
Uttar Pradesh960,Urban,Uttar Pradesh,Ghaziabad,Modinagar,Ordnance Factory Muradnagar (Ct),1,1,Mother,No,No,Yes,No,No,No,6th to 8th grade,,9th to 12th grade,,,,Yes,20,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,No,No,Yes,,72000,.31215185
Uttar Pradesh410,Urban,Uttar Pradesh,Ghaziabad,Modinagar,Ordnance Factory Muradnagar (Ct),3,3,Father,No,No,Yes,No,No,No,6th to 8th grade,,6th to 8th grade,,,,Yes,20,No,No,Yes,Yes,No,Yes,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,,,,,Yes,Yes,Yes,No,No,No,Yes,No,180000,.31215185
Uttar Pradesh599,Rural,Uttar Pradesh,Ghaziabad,Modinagar,Sikhaida Hajari,3,1,Mother,No,No,Yes,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,23,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,120000,.34180453
Uttar Pradesh66,Rural,Uttar Pradesh,Ghaziabad,Modinagar,Sikhaida Hajari,3,2,Mother,No,No,Yes,No,No,No,6th to 8th grade,,6th to 8th grade,,,,Yes,22,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,No,No,"I haven't used, so can't comment on this",Yes,No,No,No,Yes,84000,.34180453
Uttar Pradesh598,Rural,Uttar Pradesh,Ghaziabad,Modinagar,Sikhaida Hajari,3,1,Father,No,No,Yes,No,No,No,Cannot read and write,,9th to 12th grade,,,,Yes,22,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,No,No,No,Yes,,216000,.34180453
